,2mTemp,2mDpt,sfcCAPE,sfcCIN,sfcPotentialTmp,sfcPressure,PWAT,2mRH,srh,lifted index 180-0 mb above gnd Best (4-layer),10m wind speed,250mb Geopotenial height,250mb Temperature,250mb wind speed,500mb Geopotenial height,500mb Temperature,500mb wind speed,700mb Geopotenial height,700mb Temperature,700mb wind speed,850mb Geopotenial height,850mb Temperature,850mb wind speed,925mb Geopotenial height,925mb Temperature,925mb wind speed,COUNT,countBinary
2000-05-14,295.2940000000001,279.048,250.821,-15.648,302.87,93955.7,15.5304,39.0265,106.694,1.92192,4.84141,10612.0,221.966,32.6312,5755.07,257.091,17.8931,3129.07,275.552,8.59137,1526.16,286.992,6.7812899999999985,806.565,292.4120000000001,6.41927,0,0
1991-02-07,282.753,273.893,4.9081199999999985,-0.687967,285.827,94485.4,7.30146,57.4273,69.0858,8.5436,3.63682,10568.7,221.155,28.178,5745.09,256.212,12.3405,3132.69,273.222,8.82896,1554.44,281.224,7.97428,853.22,283.75,6.9508100000000015,0,0
2003-01-29,278.425,272.119,28.6344,-3.60112,282.28,94202.1,11.2106,70.4374,141.00799999999995,7.1904,3.26315,10413.5,218.673,40.9906,5649.28,253.399,18.1807,3069.2,269.01,11.7216,1512.62,277.081,7.29386,822.273,279.039,6.55342,0,0
2003-09-07,301.089,285.6690000000001,459.278,-45.7924,307.668,93569.0,25.3361,43.4137,42.4422,-0.587553,4.00889,10847.0,227.146,13.1521,5849.51,264.186,6.44101,3156.43,281.828,5.932169999999998,1515.99,293.11,5.04033,778.502,298.468,4.70614,0,0
2006-11-06,288.645,280.231,254.266,-8.42274,291.869,93593.7,18.7403,61.7421,100.63,3.95573,2.91238,10626.4,222.491,34.0393,5725.93,259.80400000000003,17.3215,3089.55,274.642,10.5929,1494.06,285.016,6.748639999999999,779.956,289.1020000000001,5.34384,0,0
1981-10-04,295.03,285.271,435.602,-27.2415,300.431,93348.3,26.4782,58.0054,86.2358,1.03615,4.3173,10770.5,227.863,30.276,5787.7,263.451,15.27,3108.17,279.60200000000003,9.54367,1484.41,288.96,7.2209,758.311,293.777,6.3238900000000005,0,0
1984-04-10,290.331,278.107,145.583,-33.2916,297.519,93057.0,14.404000000000002,53.3917,109.074,4.10611,5.098,10496.6,220.409,27.9705,5656.91,257.681,16.3273,3031.39,274.081,9.71257,1440.69,284.015,7.55005,729.1669999999998,288.703,6.8472100000000005,5,1
2003-04-21,291.96,278.593,172.94299999999996,-25.4113,298.9290000000001,93566.6,15.6599,45.7249,83.0013,3.5746,5.25622,10544.8,220.165,27.0421,5707.27,257.258,15.8917,3079.36,274.888,10.2763,1486.29,284.328,7.71139,773.02,289.907,7.03253,0,0
1984-08-04,302.572,288.936,885.3710000000002,-18.8971,310.833,93661.1,36.4381,48.6291,42.42100000000001,-2.54966,3.39597,10932.4,230.243,11.935,5881.23,265.885,5.92896,3175.98,282.401,5.01848,1527.51,294.453,4.3851,785.6060000000001,299.886,4.35917,1,0
1983-01-05,277.409,272.973,6.41732,-1.37711,280.496,93916.5,10.2388,75.6117,139.541,7.0199,3.30614,10433.2,218.886,34.5658,5656.76,254.299,19.0642,3061.86,271.138,11.8157,1494.93,279.168,7.652610000000001,801.184,280.796,5.77402,0,0
2013-10-15,289.084,281.8,219.072,-9.36323,294.194,93702.1,23.7489,64.4352,98.3207,5.58637,4.26204,10711.0,227.877,33.0878,5745.14,261.399,16.7372,3094.04,275.46,9.4668,1502.31,282.743,7.38612,793.067,287.39,6.89163,0,0
2007-01-19,273.376,270.415,7.93083,0.0662482,276.955,94332.8,13.3448,81.7131,132.718,11.3457,3.73734,10520.4,223.767,45.6272,5657.01,256.04400000000004,23.5501,3060.15,269.436,13.287,1513.01,273.418,7.710269999999999,834.677,275.065,5.8061,0,0
1980-10-07,295.957,279.755,22.2386,-9.63502,299.437,93720.5,15.5247,38.3904,70.6176,4.99529,3.564,10799.4,228.363,19.3464,5824.98,263.709,10.0386,3146.79,279.35400000000004,7.794589999999999,1521.68,291.048,6.895860000000001,791.185,296.149,5.95308,0,0
1983-09-15,296.5490000000001,284.845,426.682,-15.4497,302.879,93579.2,26.2292,53.072,94.8292,0.365882,3.85541,10767.8,227.085,25.2908,5794.59,262.333,13.3675,3125.35,278.574,8.35438,1504.51,289.504,6.70977,776.674,294.762,6.1769300000000005,0,0
2003-11-25,278.517,271.012,2.88176,-1.28829,282.6020000000001,92903.7,9.97752,63.6923,124.934,9.46305,4.21444,10407.3,223.394,38.9198,5569.67,255.256,24.2348,2972.87,270.988,15.3604,1406.6,278.212,10.5042,714.7,280.377,8.48736,0,0
2004-07-24,298.223,287.627,799.493,-15.1147,305.937,94223.0,31.5357,56.1676,58.9065,-0.319798,3.9301,10886.4,228.734,16.7168,5880.83,263.899,7.33259,3195.67,279.722,5.03399,1570.53,289.937,4.96864,841.308,295.206,5.20139,0,0
1995-04-12,288.88,275.188,18.0237,-17.8636,295.42,93783.6,10.5258,47.483,94.5357,7.88618,4.44227,10552.4,221.741,33.5335,5711.1,257.347,18.8101,3085.11,274.512,12.7114,1499.73,282.336,8.87107,792.7410000000001,287.382,7.34713,0,0
2008-12-12,277.26,270.301,1.2205,-0.663582,280.907,93675.2,7.6341100000000015,65.2404,172.02,9.40584,4.0686,10397.8,219.959,45.7089,5605.78,253.661,23.6189,3020.69,269.797,12.4637,1464.95,276.715,9.97918,776.072,279.374,8.156139999999999,0,0
1999-10-24,287.719,272.381,2.1078900000000003,-0.467221,290.25,94000.6,8.2228,38.2522,102.765,9.08804,3.62442,10685.0,223.597,24.3598,5787.25,260.572,12.0892,3133.82,277.77,8.20831,1522.23,287.254,7.07551,807.393,289.252,6.06196,0,0
1979-11-24,278.437,271.77,17.5176,-0.06940299999999999,282.039,93497.7,10.0989,66.0683,134.039,8.208060000000001,3.85299,10368.8,223.28,35.3239,5578.68,252.488,21.7426,3010.45,267.678,12.6279,1460.08,276.67400000000004,7.35686,769.285,279.927,6.29971,0,0
1988-07-20,300.913,286.138,517.839,-13.6146,309.28,94228.1,30.1331,43.5401,36.6317,-0.34586300000000003,3.54523,10898.5,229.58900000000003,18.6944,5886.44,264.082,9.50506,3204.79,279.358,6.36661,1575.86,291.418,5.20282,842.49,297.197,4.93329,0,0
1999-03-26,286.918,276.159,65.5066,-16.0347,293.161,93411.9,12.0119,51.3575,133.701,5.7248,6.53956,10491.1,219.197,24.9505,5665.35,256.305,15.9452,3046.02,275.241,11.0011,1453.57,282.1790000000001,10.5541,751.087,285.757,9.29708,0,0
2002-01-28,281.118,272.476,79.3829,-46.7631,285.62,93496.1,13.8185,62.3571,158.215,6.728160000000001,4.04461,10535.0,222.58,46.2097,5662.51,257.35,25.9643,3043.3,273.63,13.5582,1462.83,279.58,7.96661,769.123,280.972,7.3498199999999985,0,0
2012-12-26,272.427,265.498,5.11795,0.214527,277.136,93739.8,6.867489999999999,65.6737,136.011,13.2353,4.0415199999999984,10384.3,220.743,38.5615,5572.75,254.093,21.6313,2989.97,269.161,10.9722,1449.37,271.152,6.9428600000000005,778.342,272.328,6.40613,0,0
1991-07-22,302.601,288.132,970.294,-12.1982,310.278,93967.2,34.2359,44.9106,41.1175,-1.43504,4.78624,10952.8,230.241,17.8744,5901.59,265.851,9.75845,3201.16,281.384,7.8247399999999985,1558.74,293.638,6.74267,819.2289999999998,299.26,6.19998,1,0
2003-05-27,298.556,285.236,214.393,-16.1011,305.931,94023.7,23.0928,46.2086,64.3173,1.45862,4.60866,10817.5,226.372,25.338,5846.41,262.772,12.4501,3167.95,279.653,7.3021600000000015,1546.03,289.812,6.56053,817.44,295.689,6.13702,0,0
1997-04-26,287.38,279.386,124.569,-16.0239,294.33,93643.2,19.2762,62.2668,104.014,2.97992,4.10272,10515.2,223.832,37.352,5665.17,255.402,15.8039,3067.6,271.194,7.70701,1491.58,281.579,6.28386,785.079,286.084,6.7735699999999985,0,0
2009-04-27,290.68,280.521,465.335,-12.4632,297.753,94020.8,19.6057,60.0155,113.488,3.0284,5.34751,10618.5,222.63,31.6161,5744.15,257.95,16.2822,3118.79,274.258,9.34246,1529.14,283.218,7.8841899999999985,818.8760000000002,287.815,8.222480000000001,9,1
2006-07-25,306.155,287.714,660.326,-45.6499,315.831,93322.7,34.6006,37.9343,56.4304,-1.6413799999999998,4.96585,10948.5,231.293,15.923,5879.84,266.768,8.47855,3160.52,284.115,6.30863,1501.94,296.468,6.92192,754.814,302.178,6.38428,0,0
1992-01-30,281.528,275.105,3.08515,-0.81935,285.027,93929.7,11.1238,67.1628,75.2315,5.97286,3.18461,10476.0,221.423,37.5637,5666.5,254.276,19.0678,3075.07,270.891,12.0285,1506.55,280.064,7.8911,806.834,283.23,5.97261,0,0
1983-02-24,282.186,274.349,56.9296,-11.5529,287.637,93478.6,10.4657,61.9154,97.7268,6.76485,4.1305,10367.8,219.005,28.3012,5588.69,253.33900000000003,16.9784,3008.28,269.319,9.82295,1451.69,276.628,6.95622,760.862,280.858,6.23824,0,0
1994-09-29,297.972,281.731,241.875,-61.6105,302.492,93456.3,19.9467,41.5502,88.1031,1.6730900000000002,4.4731,10790.2,225.392,20.2209,5823.76,262.851,11.0955,3137.94,281.636,8.12118,1500.24,292.6,6.843,765.495,297.714,6.51469,0,0
2004-03-05,283.237,275.643,24.3723,-17.5954,288.659,93265.0,13.7725,66.1861,96.1811,6.40573,4.49335,10448.3,225.681,48.147,5595.87,254.215,24.9135,3012.55,269.41900000000004,14.9781,1451.62,278.136,9.26587,755.303,282.423,8.00494,1,0
1979-07-24,302.589,290.154,806.939,-25.9745,311.099,93362.7,37.7514,52.2832,61.3923,-2.05228,4.1935,10957.5,232.116,13.1589,5871.71,267.149,8.99953,3151.97,283.688,6.5213199999999985,1499.39,294.458,5.574319999999998,757.757,299.757,5.57645,3,0
1981-11-25,284.925,276.795,82.4959,-39.561,289.836,92686.2,12.9518,64.9989,171.92,4.64891,6.03665,10510.3,226.207,37.159,5624.07,257.503,21.5889,2995.73,275.262,14.0218,1402.25,283.086,11.6443,695.797,285.893,10.6317,0,0
2009-04-24,294.946,280.555,700.332,-45.9126,301.986,93398.2,18.8862,48.9984,147.988,0.177506,6.60352,10614.6,222.263,27.1907,5735.59,258.508,17.8099,3093.38,277.48,12.9265,1482.96,287.357,10.979,762.275,292.328,10.1104,0,0
2000-04-14,291.558,277.193,104.008,-47.6784,299.035,93233.3,14.4521,48.1945,136.596,2.6433,5.79981,10539.8,220.255,25.9337,5694.56,257.825,15.367,3054.22,277.302,8.94391,1451.42,284.642,7.73383,740.689,288.535,7.40627,0,0
2012-10-19,290.2290000000001,275.78700000000003,65.0889,-3.3563,294.053,93207.4,12.9545,44.0249,113.226,7.08015,3.30588,10638.8,225.08,34.1624,5715.72,260.922,19.0904,3057.29,277.378,12.4308,1452.68,285.508,7.372139999999999,738.539,290.331,5.96079,0,0
1983-08-11,302.883,288.712,870.703,-29.8544,311.125,93708.3,35.058,46.5332,50.1997,-0.31037800000000004,4.3589400000000005,10988.4,231.01,10.3061,5914.84,267.888,7.107989999999999,3185.97,284.547,5.4027,1531.59,294.473,5.245,790.061,299.936,5.373480000000002,0,0
1991-11-16,283.514,278.914,88.3505,-12.8561,288.01,93668.6,19.6332,76.0614,130.482,5.50712,4.8379400000000015,10630.0,224.552,27.6063,5716.83,259.935,16.391,3078.08,274.598,11.0794,1491.63,281.48,9.21519,788.41,284.125,8.70815,0,0
2004-01-13,279.706,274.032,6.11726,-0.490337,282.74,94383.0,14.0739,70.358,119.577,7.1672600000000015,2.9392400000000003,10540.9,219.679,35.9178,5712.95,255.884,17.8691,3107.43,271.823,11.5369,1536.71,279.001,7.561939999999999,842.5360000000002,280.47900000000004,4.83404,0,0
2001-05-07,294.146,280.548,428.649,-10.2896,300.943,94040.0,17.0843,47.2722,80.7689,1.0177200000000002,4.91585,10614.1,223.512,24.8158,5749.37,257.034,15.6574,3132.66,273.986,9.20777,1537.3,285.888,7.02439,819.418,291.457,6.34082,0,0
1992-08-14,298.865,285.592,352.182,-20.4481,306.247,94194.5,25.888,47.9085,69.63600000000001,0.934508,3.80484,10850.7,228.332,21.0957,5866.55,263.394,11.515999999999998,3185.44,279.306,5.7884699999999984,1561.9,290.245,4.50785,832.308,295.942,4.45249,0,0
1993-11-29,279.076,270.728,8.26637,-0.874835,281.5490000000001,94074.9,9.75083,61.486,101.707,9.49611,3.1955,10547.5,221.593,28.2058,5703.26,256.908,12.9474,3085.33,273.559,7.879569999999998,1507.75,280.073,5.4671699999999985,812.9730000000002,281.006,4.99049,0,0
1994-07-05,303.856,288.907,1645.33,-21.0648,312.693,93553.3,34.0359,47.0805,65.197,-3.88487,5.01457,10906.4,229.217,17.1802,5885.34,265.185,9.51484,3175.5,283.716,6.4525,1521.06,295.535,6.31605,776.7139999999998,301.123,6.0765,1,0
1979-09-24,297.884,282.032,199.706,-48.7145,302.367,94013.0,17.3328,41.3122,67.5759,1.5193299999999998,3.40461,10788.7,226.069,21.6243,5846.81,261.819,11.1285,3175.25,280.10400000000004,7.3997600000000014,1547.31,291.055,4.93358,816.795,296.045,4.524380000000002,0,0
2001-06-19,299.377,285.826,714.716,-31.1044,307.517,93983.2,24.9223,48.2993,64.7712,-0.989156,4.38416,10791.3,225.281,17.3057,5846.06,262.052,10.9544,3172.22,279.541,7.53696,1545.88,290.773,5.89162,815.0260000000002,296.367,5.41794,1,0
2006-11-12,282.895,275.254,9.23096,-5.61572,286.883,93733.0,13.8771,62.2873,128.67,6.58436,4.35424,10539.2,223.237,36.5759,5684.33,256.312,19.1235,3074.6,273.041,12.1999,1491.26,281.634,9.94429,788.707,283.704,8.52115,0,0
2010-08-21,306.5420000000001,287.634,855.43,-48.8696,314.552,93521.4,31.0703,38.0241,50.1986,-1.6735799999999998,4.30497,11010.3,233.92,15.6293,5914.67,267.499,8.36481,3187.98,285.506,6.77905,1523.55,297.324,5.93026,774.977,302.821,5.81289,0,0
1997-08-04,302.189,289.204,704.867,-19.1306,309.612,94102.2,33.1863,48.7831,42.5966,-1.5812,3.86515,10969.3,230.316,20.864,5913.1,265.944,10.2913,3213.24,281.52,7.1205300000000005,1570.99,293.569,5.65042,830.5369999999998,299.376,5.5309,0,0
1981-01-08,276.423,270.251,2.97202,-5.31562,280.383,93822.8,11.4463,66.5448,115.34,9.39447,2.9018200000000003,10408.1,221.134,38.5325,5602.49,253.753,20.4579,3022.27,269.038,11.9491,1470.99,274.517,6.6292800000000005,788.455,276.726,4.3382,0,0
1999-10-17,285.2290000000001,275.774,97.7691,-3.16502,289.575,94068.6,17.4186,54.7683,107.941,8.03459,4.11123,10622.0,225.668,32.4185,5712.41,258.566,14.7853,3091.59,272.188,7.923030000000002,1522.08,279.23400000000004,6.2008800000000015,822.462,283.7920000000001,6.28164,0,0
1986-02-07,275.983,270.178,94.2595,-7.622089999999999,281.256,93603.7,9.6397,70.5269,142.839,8.38419,4.1155599999999986,10243.6,223.165,34.7681,5510.8,248.825,20.7978,2978.21,263.886,11.2645,1455.51,270.746,6.69562,778.7310000000001,274.675,6.03758,0,0
2006-07-31,305.305,288.266,1085.96,-32.9782,314.337,93166.7,36.6745,41.1796,62.0456,-1.49834,6.17385,10967.8,232.483,13.0941,5879.23,267.836,8.46981,3152.03,284.543,8.02294,1492.03,296.5,8.6506,744.258,302.185,8.19065,0,0
1982-03-07,276.47,266.525,2.38466,-1.4525,281.722,93907.2,5.64433,56.6788,145.62,9.61414,3.5129900000000003,10261.9,220.725,41.37,5531.22,248.693,24.9878,2998.84,264.585,13.1746,1469.85,272.451,6.84634,790.6139999999998,275.757,5.33606,0,0
1979-01-02,263.79900000000004,258.4,8.49564,-0.217627,267.284,94704.8,3.75615,68.6644,109.633,16.0046,4.2932,10234.5,221.263,44.2055,5504.11,247.724,28.5733,2995.4,260.379,17.2256,1505.63,262.088,10.5741,855.933,263.871,8.09015,0,0
1993-04-25,291.871,278.329,310.824,-16.7035,299.155,93922.2,16.3992,46.7698,85.7371,2.49475,4.01542,10549.1,221.359,35.0531,5719.38,256.065,15.4879,3109.0,273.026,8.23034,1521.35,284.095,5.30854,807.9989999999998,289.585,4.9115199999999986,0,0
1998-10-21,287.097,279.509,40.79,-1.92808,290.409,94708.4,19.3149,61.8834,78.8211,8.36258,4.10746,10791.6,226.672,27.2116,5836.87,261.617,11.9218,3177.12,276.42900000000003,8.33083,1585.57,281.981,7.00174,878.8960000000002,286.744,6.90884,0,0
1990-12-31,272.052,267.387,11.9481,-1.22973,275.269,94278.7,11.2754,73.8914,164.452,8.51833,3.76233,10454.4,220.286,39.7683,5654.45,253.974,22.2476,3071.06,269.701,13.5327,1512.57,277.164,8.26222,825.709,277.096,6.2697699999999985,0,0
1995-02-17,280.54200000000003,271.92,17.278,-4.77842,284.289,94116.2,10.8969,59.4454,151.954,7.16167,3.92098,10468.2,216.748,30.5594,5687.41,254.887,17.6344,3090.0,271.692,10.2151,1515.11,280.568,6.988410000000001,817.3,281.828,6.15771,0,0
1990-10-27,287.899,275.35900000000004,8.74819,-4.10257,290.482,94445.9,10.6646,44.802,69.6255,7.86523,3.88545,10666.9,222.804,22.0303,5794.78,259.127,14.3247,3154.27,275.504,11.6638,1560.84,283.383,8.36637,851.587,288.09,7.09632,0,0
1984-06-25,302.81,287.702,950.717,-35.2011,310.797,93523.7,28.6912,44.5554,64.1891,-2.62664,3.6844,10868.3,228.667,21.2052,5859.8,264.35,11.0227,3165.27,282.357,7.10045,1516.93,294.796,5.65712,774.461,300.323,5.27327,1,0
1999-03-09,283.597,273.981,117.172,-20.1324,289.195,93549.9,9.61436,60.8932,127.812,8.21543,4.05933,10422.4,218.466,35.9807,5632.13,255.039,19.6788,3030.61,272.143,11.3676,1462.47,278.16900000000004,7.169410000000001,768.6560000000002,282.209,5.88402,3,0
1982-11-25,275.96,271.826,61.789,-1.3816700000000002,280.208,94286.4,16.788,75.6936,143.393,6.35281,3.67568,10511.1,220.736,40.5783,5684.93,255.618,19.8162,3083.32,271.172,12.5199,1518.27,276.385,9.0157,833.097,276.733,7.1741199999999985,0,0
1984-11-11,280.73900000000003,272.135,0.53286,0.310777,283.842,94043.7,8.35665,59.207,106.868,9.2323,3.0417400000000003,10498.5,220.989,35.7174,5682.33,255.522,18.2612,3079.41,272.078,10.4082,1504.49,280.353,5.80184,808.055,281.473,4.6059800000000015,1,0
2005-10-17,295.118,282.462,50.5077,-41.8269,298.346,93508.5,18.8632,46.1208,65.7861,4.52559,3.21427,10791.2,226.46400000000003,27.8927,5813.86,264.099,14.5697,3125.26,280.071,9.85086,1501.18,290.008,6.31156,773.21,295.435,5.20348,0,0
1982-07-06,301.152,287.9840000000001,1067.82,-13.0737,309.32,93443.1,31.5479,49.4932,57.7909,-1.6760099999999998,4.83763,10883.5,230.298,20.5163,5842.66,265.279,11.0849,3147.94,281.467,8.59575,1507.89,293.0,7.4527100000000015,769.89,298.586,6.69021,3,0
1990-01-16,283.285,277.411,118.086,-13.2118,287.45,93537.0,17.6332,71.5976,143.986,1.78594,4.62901,10460.7,225.187,39.0943,5646.75,253.882,20.7437,3055.73,271.426,13.1167,1479.07,281.033,9.39548,775.99,284.237,8.51672,0,0
1979-05-07,295.766,281.832,411.33,-97.7165,303.561,92546.8,16.7871,49.9425,128.79,2.19516,6.04357,10606.0,224.227,28.7172,5695.03,261.555,19.0715,3028.05,278.826,12.1273,1409.53,288.967,9.1743,684.184,293.706,7.88921,0,0
2002-01-06,275.546,268.161,5.28803,-0.876257,278.76,94167.6,6.88174,64.1715,105.203,10.7702,4.4503,10378.9,222.026,36.1647,5592.77,251.807,25.6449,3036.65,266.077,16.2186,1502.29,272.911,9.98351,821.8589999999998,276.132,8.23793,0,0
2013-04-12,286.668,273.82,9.46124,-3.71752,294.098,93252.6,10.3636,49.6737,92.6308,7.52226,4.66308,10411.0,221.92,29.9722,5606.38,254.512,18.3984,3011.36,271.433,11.5684,1442.03,279.564,7.49585,741.824,284.566,6.63634,0,0
1986-03-29,294.557,279.012,156.35,-67.5176,300.443,93513.3,13.8143,41.1171,87.7777,0.667816,4.98807,10569.9,219.944,24.1513,5737.93,257.041,13.5521,3104.32,276.76,8.885769999999997,1493.98,288.318,9.41746,770.322,293.664,8.06126,0,0
1981-07-29,301.629,288.722,778.9169999999998,-27.1522,309.649,93676.4,31.9879,49.8662,65.7481,-1.90813,4.33304,10934.1,231.048,15.8638,5878.01,265.665,8.55424,3170.37,283.072,5.33062,1523.31,293.454,5.7118400000000005,785.424,298.593,5.21471,0,0
1998-12-22,268.66900000000004,263.261,5.69963,-1.6589900000000002,273.117,94515.8,10.274,69.3309,234.871,12.2706,4.66672,10380.5,222.21400000000003,50.6542,5577.63,251.164,30.4665,3028.28,265.007,16.5446,1506.58,268.159,8.9778,843.556,268.249,7.60848,0,0
1993-10-01,292.746,279.971,382.334,-25.2591,297.8,93543.8,18.0606,47.8289,104.89,3.23434,4.86689,10641.2,225.156,26.3848,5727.78,259.08,17.593,3091.05,275.665,11.8838,1491.43,286.062,8.48358,773.7239999999998,291.361,7.73148,0,0
1990-03-16,283.958,271.737,14.8211,-3.91354,290.473,93385.5,11.1042,48.6588,63.93899999999999,7.43642,5.61561,10385.1,225.248,38.868,5565.49,252.703,23.8104,3005.66,266.643,14.1601,1456.69,277.49,10.3544,760.5219999999998,282.62,8.46064,0,0
2005-07-27,298.885,286.826,549.575,-18.1152,307.076,93855.7,29.7142,50.886,65.8194,0.53523,3.67031,10883.0,229.021,19.9483,5861.69,264.66,10.1781,3167.66,280.942,6.64757,1536.12,290.822,4.39422,804.819,296.185,4.26264,0,0
1981-04-21,293.1090000000001,281.975,345.25699999999995,-27.3727,300.532,93127.0,21.6473,52.9897,111.352,-0.110233,5.79281,10568.3,222.523,37.6799,5692.46,258.475,16.0889,3058.02,275.988,10.4202,1453.8,286.089,9.22858,736.1239999999998,290.556,7.70165,1,0
1988-09-30,294.847,284.511,263.423,-12.0852,300.06,93655.0,25.4282,55.7828,82.1594,1.45638,3.5731900000000003,10748.9,226.891,28.8697,5787.12,262.003,15.3865,3123.19,277.829,9.39481,1509.33,287.876,6.29875,786.548,292.861,5.46774,0,0
1984-04-06,289.634,277.173,33.6927,-36.7461,296.383,93040.7,12.1765,48.1896,122.992,4.52395,5.83219,10494.9,221.231,42.6327,5657.85,256.521,19.6489,3032.39,276.172,10.5773,1433.15,284.334,8.94242,721.806,289.149,7.985819999999999,0,0
1987-09-30,293.509,278.738,26.2321,-3.49686,297.753,93887.4,14.4363,40.9856,80.408,6.14065,3.67746,10723.2,224.413,28.7423,5793.65,261.601,14.6508,3133.62,277.245,10.7643,1527.31,287.1620000000001,7.1002800000000015,805.8860000000002,292.959,6.25748,0,0
1985-06-22,300.693,286.133,816.689,-35.921,308.994,93410.2,26.9397,47.3965,90.9007,-1.31681,5.6534900000000015,10830.7,229.95,22.4201,5831.16,263.918,13.1304,3139.11,281.9190000000001,9.78575,1497.8,293.196,8.46952,760.9730000000002,298.553,7.286339999999999,0,0
1981-05-13,293.881,280.243,548.623,-31.4661,301.883,93540.1,17.8119,47.7301,82.0032,0.930847,4.4024199999999984,10561.6,221.669,28.6713,5716.52,257.334,14.4706,3093.51,274.778,8.06043,1494.63,286.145,6.250380000000002,776.342,291.338,6.23906,13,1
1979-06-13,302.191,284.451,651.5,-89.5026,309.351,93737.7,18.9463,40.7538,95.9447,-0.562006,5.14936,10838.1,226.082,19.379,5875.84,263.332,11.597,3178.73,283.502,6.4566300000000005,1529.49,294.681,6.44564,789.7410000000001,299.709,6.2871,0,0
1986-10-10,290.92,283.525,259.877,-9.47732,296.129,93648.5,23.5386,63.7244,105.411,1.5747,4.67387,10644.5,224.595,32.857,5732.71,259.435,15.4714,3093.27,275.245,9.16428,1498.22,283.9890000000001,8.01866,785.432,288.861,7.27947,0,0
2013-02-12,279.985,271.334,53.9798,-23.109,284.898,93362.9,11.2809,62.9245,124.28,7.644,4.2895,10357.4,222.742,42.5794,5566.36,252.603,23.5193,2998.08,267.177,14.7929,1450.77,276.35400000000004,10.0184,759.857,279.784,8.4023,0,0
2001-02-17,273.57,266.408,1.84434,0.100316,277.502,94808.7,7.133610000000001,64.62100000000001,122.932,13.9118,3.58097,10470.2,221.488,42.0912,5666.54,254.162,23.972,3085.11,268.936,11.3604,1541.69,272.35400000000004,6.699489999999999,867.201,273.384,5.85797,0,0
1994-07-09,301.318,286.982,502.646,-30.329,309.937,93968.2,29.4239,47.7039,63.2587,-0.836765,3.99202,10894.7,229.138,14.4771,5885.16,264.255,9.48668,3187.39,282.298,6.12686,1545.85,292.701,5.08511,810.1260000000002,297.972,4.8448400000000005,1,0
1984-09-29,286.401,276.236,68.33800000000001,-5.38471,291.277,94360.5,15.2189,52.7072,87.8426,7.13427,3.49427,10570.1,222.906,30.3331,5724.48,256.954,14.9212,3113.11,271.991,7.545210000000001,1543.24,279.124,4.60534,843.395,284.41,5.06257,0,0
1994-12-19,279.637,273.303,5.79395,-4.16095,283.0,93631.7,12.4673,68.6758,141.085,4.78285,4.46457,10478.3,222.453,33.4121,5665.4,255.047,14.4686,3060.71,272.812,9.89915,1478.77,281.683,8.970310000000003,776.804,282.97,8.49226,0,0
1981-04-08,292.438,277.366,290.02,-35.4031,299.37,93453.2,16.1396,43.2927,106.426,0.825009,5.33143,10492.3,221.543,37.5215,5678.32,255.131,21.2485,3073.66,273.55400000000003,11.2427,1482.91,284.688,8.195089999999999,767.6339999999999,290.067,7.82476,0,0
2006-04-03,289.421,276.649,167.48,-27.8561,295.315,94043.6,11.5982,50.1258,98.9806,6.4966599999999985,4.40613,10604.1,222.392,35.2245,5739.29,257.615,19.8731,3113.66,274.722,10.6095,1523.84,283.372,7.15948,815.041,287.927,6.42114,0,0
2012-05-02,299.916,282.122,1124.07,-49.7557,307.617,93128.9,22.1219,41.8664,77.7015,-2.32221,5.10902,10688.6,224.161,26.5327,5775.32,260.371,15.3382,3108.28,281.063,8.23822,1472.53,292.251,6.9279899999999985,737.937,297.5440000000001,6.411969999999998,1,0
1985-02-05,270.688,266.574,5.53394,-1.1610200000000002,274.923,93185.4,9.11299,76.3697,97.997,10.5401,3.47114,10204.1,223.925,42.9503,5449.72,249.379,27.5767,2924.07,262.17900000000003,15.917,1409.75,269.578,8.45616,738.867,271.755,5.53776,0,0
1988-08-29,298.641,283.44,310.901,-6.80558,306.014,93832.3,25.675,43.4699,60.06800000000001,1.99867,3.74311,10830.3,228.597,19.3381,5834.01,263.661,8.91041,3154.1,279.335,5.58213,1530.66,289.958,4.94302,801.5930000000002,295.588,4.89205,0,0
1996-01-16,281.597,273.712,38.5525,-19.6023,285.561,92914.0,12.5106,65.7692,122.582,3.99501,4.35729,10411.6,218.999,34.9665,5610.39,255.872,18.2934,2998.92,273.387,12.8015,1416.08,281.66,9.80509,715.0219999999998,284.172,8.42941,0,0
1980-05-29,299.668,285.261,886.205,-24.9369,307.77,93164.6,24.7096,47.4807,83.8976,-1.94607,5.5368,10756.3,227.884,30.7029,5788.08,262.281,14.9257,3111.43,280.744,7.741739999999999,1477.42,291.9120000000001,8.012319999999999,742.5830000000002,297.276,7.66838,40,1
1999-05-08,295.624,281.25,615.273,-39.5353,303.248,93384.1,16.625999999999998,47.2801,97.5443,1.75803,4.34206,10621.5,221.811,22.3092,5752.32,259.393,13.0767,3099.24,279.029,9.1614,1480.47,288.312,5.78198,757.3389999999998,293.73,5.51673,0,0
2004-09-03,300.408,287.641,490.697,-55.3133,307.222,93465.3,30.4419,49.9472,77.1163,-1.12156,4.9649800000000015,10885.9,230.421,18.5229,5845.67,265.036,8.00434,3143.3,282.081,6.1825199999999985,1503.82,292.377,6.574319999999998,768.812,297.78,6.35821,0,0
