Date,2mTemp,2mDpt,sfcCAPE,sfcCIN,sfcPotentialTmp,sfcPressure,PWAT,2mRH,srh,lifted index (500-100mb),lifted index 180-0 mb above gnd Best (4-layer),10m wind speed,250mb Geopotenial height,250mb Temperature,250mb wind speed,500mb Geopotenial height,500mb Temperature,500mb wind speed,700mb Geopotenial height,700mb Temperature,700mb wind speed,850mb Geopotenial height,850mb Temperature,850mb wind speed,925mb Geopotenial height,925mb Temperature,925mb wind speed
JUN-28-1996,294.791,291.27299999999997,590.882,-76.7184,299.91900000000004,93694.9,35.1918,81.8596,57.6468,272.899,-1.20195,3.4620800000000003,10988.0,232.958,23.4535,5891.61,267.272,10.6673,3175.94,283.07,8.41032,1529.76,292.999,8.237630000000001,794.8989999999999,296.616,7.810789999999999
JUN-29-1996,294.945,290.587,564.05,-78.5748,299.642,93858.2,33.5724,77.7138,51.8316,272.546,-1.28259,3.23837,10969.0,232.361,23.1283,5892.22,266.345,11.3954,3185.28,282.046,7.02465,1544.24,292.467,7.334919999999999,809.8889999999999,296.496,7.618539999999999
JUN-30-1996,293.698,288.748,385.026,-49.8874,297.906,94080.1,28.7027,74.6749,46.3954,274.925,1.05534,2.75793,10943.2,230.535,19.9691,5895.89,266.259,10.7207,3193.95,281.105,7.34179,1560.42,291.219,5.8131900000000005,829.448,295.837,6.06953
MAR-01-1996,269.548,264.789,4.41881,-0.051131,273.987,93359.4,8.3257,72.3705,131.953,289.91,9.568430000000001,3.9885800000000002,10201.3,221.458,41.0851,5471.01,248.834,26.8653,2946.93,263.014,16.0954,1425.17,270.64799999999997,9.74522,752.77,272.591,7.677289999999999
MAR-02-1996,270.933,264.61400000000003,4.35591,-0.7846890000000001,274.414,93358.0,5.39875,66.4384,109.851,286.483,8.9666,4.0852900000000005,10155.7,222.11599999999999,42.4794,5440.79,246.187,28.839000000000002,2937.67,261.23,18.0441,1427.34,269.733,10.5723,754.345,273.922,8.106869999999999
MAR-03-1996,269.573,262.889,1.59946,-0.527877,272.594,93909.8,5.92804,65.1741,190.925,290.671,9.60493,3.2585599999999997,10274.0,219.023,42.8009,5532.74,249.355,26.0485,2997.16,264.749,14.5456,1468.19,271.629,8.061160000000001,794.3860000000001,273.916,6.105119999999999
MAR-04-1996,273.061,267.991,5.97816,-1.07629,276.691,93858.0,10.0547,73.7135,222.929,291.064,8.150839999999999,4.22553,10450.8,219.407,46.9734,5635.48,254.852,23.4934,3042.74,270.832,12.5504,1480.14,276.452,9.86766,795.582,278.532,8.93472
MAR-05-1996,276.296,272.507,173.87099999999998,-42.7434,280.565,93305.7,14.8242,80.1895,218.16299999999998,285.798,4.79936,4.9476,10396.5,218.66099999999997,36.9268,5610.72,254.86599999999999,22.6373,3008.18,272.096,14.3218,1441.89,276.83299999999997,11.0638,754.1669999999999,279.03700000000003,11.1612
MAR-06-1996,273.694,269.35,259.918,-43.558,277.692,93515.4,11.8775,76.7548,135.22299999999998,288.073,8.1066,5.00016,10362.9,221.07299999999998,34.5072,5573.64,253.38099999999997,21.4517,2995.8,268.684,12.876,1451.69,273.188,9.96522,771.2769999999999,275.961,10.1772
MAR-07-1996,265.73400000000004,260.844,27.3762,-2.9937,269.548,94656.0,8.18754,70.5611,100.31200000000001,295.981,12.9365,6.0730900000000005,10325.1,223.274,40.3528,5553.91,249.322,24.5903,3020.11,263.534,14.6007,1510.65,264.687,11.061,856.298,265.478,10.3635
MAR-08-1996,263.212,257.274,4.12404,-0.16204200000000002,267.062,95162.6,4.90132,65.4507,104.705,299.964,16.4446,5.21384,10316.7,219.825,35.7671,5567.17,249.877,24.779,3040.2,262.158,14.866,1541.19,263.82599999999996,11.2448,890.451,263.64099999999996,10.0407
MAR-09-1996,265.267,259.186,6.49524,-0.348047,267.871,95035.4,5.688680000000001,64.9282,139.55200000000002,297.797,13.2648,3.33618,10360.8,219.505,39.1355,5608.12,250.518,21.5023,3065.96,264.26599999999996,11.4273,1548.1,268.373,7.16149,883.6519999999999,269.103,5.67716
MAR-10-1996,270.13599999999997,263.406,6.9139,-0.38154,272.478,94797.8,7.48394,64.6625,143.84,297.987,13.8227,3.55399,10543.6,221.104,31.7292,5697.02,256.675,20.3144,3096.58,269.303,10.1099,1547.75,275.137,5.961130000000001,866.352,276.666,6.8884
MAR-11-1996,274.691,267.671,5.89602,-0.597746,277.443,94426.1,9.63696,64.1584,132.142,293.712,10.5871,4.2066099999999995,10572.1,219.675,24.9989,5736.91,257.44,14.0083,3111.91,274.12,7.98636,1531.73,280.2,7.2679100000000005,839.2130000000001,280.51599999999996,9.27492
MAR-12-1996,276.853,270.461,5.840409999999999,-7.30271,279.78,93673.5,10.6148,67.4014,116.845,287.209,5.72221,3.56744,10453.0,219.268,25.3771,5675.71,254.701,11.5508,3065.71,274.382,7.31,1476.97,282.127,6.757389999999999,779.403,282.75,8.037980000000001
MAR-13-1996,278.488,273.05400000000003,26.8627,-83.4927,281.45599999999996,93290.0,11.7491,73.3898,120.939,282.783,2.5079599999999997,3.49537,10409.1,218.106,29.9724,5646.81,253.976,13.7297,3043.65,273.998,8.80729,1453.47,283.23400000000004,7.21395,749.305,285.02,8.31627
MAR-14-1996,279.32099999999997,275.608,99.4571,-103.501,283.003,93458.9,12.1802,81.2043,129.178,281.98,3.9514199999999997,4.08643,10449.1,220.864,38.8745,5649.53,254.611,17.4347,3048.89,272.746,11.5672,1469.15,281.126,11.0583,769.034,282.889,9.99355
MAR-15-1996,278.959,275.155,53.9086,-33.1943,282.475,93490.6,11.8097,79.4694,109.851,284.097,6.38868,3.45022,10497.0,222.428,36.8688,5644.76,256.043,20.5683,3041.65,271.699,12.5895,1470.51,279.686,8.495619999999999,772.924,282.762,8.04451
MAR-16-1996,278.865,274.198,33.9815,-36.8892,282.675,93004.6,12.1183,74.7124,100.90100000000001,282.628,5.05481,3.7125199999999996,10397.7,222.828,35.9673,5580.18,253.995,19.6165,2994.29,270.59,12.5002,1426.24,279.597,8.97123,728.573,282.83099999999996,8.06586
MAR-17-1996,278.433,273.557,154.071,-20.2685,282.388,92985.9,11.6434,73.8368,74.6126,280.65,4.72302,3.24729,10290.5,224.68900000000002,33.537,5532.56,251.196,19.4034,2974.2,267.611,12.0353,1421.22,277.47900000000004,7.67966,727.2919999999999,281.83799999999997,6.53223
MAR-18-1996,277.509,272.718,100.806,-28.0406,281.672,93352.2,9.98882,74.4709,94.632,281.117,5.54827,3.9897199999999997,10281.1,225.595,33.2811,5527.97,249.595,20.5896,2987.82,265.347,13.6013,1448.54,275.22700000000003,9.71947,759.883,279.49,7.8278300000000005
MAR-19-1996,274.241,267.836,3.68451,-2.01733,278.108,94041.0,6.17937,65.2886,80.6439,287.06,11.4503,5.6159,10291.6,224.78900000000002,34.2595,5523.39,249.343,24.8541,3000.63,262.058,16.5987,1488.06,269.88599999999997,12.6038,812.977,274.519,11.2251
MAR-20-1996,271.817,265.66900000000004,3.3288300000000004,-0.46336000000000005,274.995,94384.0,5.8473,66.635,119.634,292.9,13.2829,4.93532,10385.3,222.158,31.7055,5592.63,252.575,22.1766,3034.86,265.47700000000003,15.2915,1509.45,270.628,12.0896,837.04,273.186,10.7122
MAR-21-1996,272.70599999999996,265.63599999999997,2.1205700000000003,-0.22473800000000002,275.633,94045.5,6.4932300000000005,63.0203,100.75200000000001,291.885,10.3579,3.24974,10397.3,218.648,32.5828,5626.53,253.285,19.0901,3043.5,269.881,11.7513,1488.11,275.42400000000004,8.59582,806.1519999999999,276.849,6.59409
MAR-22-1996,275.605,268.733,5.61294,-15.8414,278.987,93682.7,8.735,64.8259,101.615,286.545,6.704860000000001,3.12413,10355.6,217.87,30.4471,5600.56,251.86900000000003,18.4835,3026.8,270.02099999999996,10.2854,1467.09,277.04,7.214810000000001,779.0889999999999,279.776,6.3777
MAR-23-1996,277.825,272.524,73.4754,-57.3303,282.01599999999996,93219.8,12.5886,71.5319,188.386,284.01099999999997,4.24685,4.88692,10365.6,216.858,27.4535,5600.6,253.46400000000003,14.8702,3007.02,272.253,10.3653,1432.51,279.367,10.8381,739.078,281.88,9.44783
MAR-24-1996,277.921,274.26,217.80700000000002,-90.8504,282.992,93028.2,15.1096,80.4398,266.686,283.591,3.7946,6.95516,10366.1,219.358,29.1179,5580.97,253.91,18.0405,2989.04,270.933,13.6447,1424.93,277.83,15.270999999999999,731.181,280.006,13.9477
MAR-25-1996,271.744,266.762,180.74200000000002,-18.0667,275.584,93636.2,9.66981,72.7032,134.845,290.46,10.1657,6.128419999999999,10315.8,222.34400000000002,32.1276,5531.47,251.68599999999998,23.3095,2982.16,265.547,16.6224,1454.62,270.078,13.2512,783.545,272.298,11.3958
MAR-26-1996,268.33299999999997,262.972,37.9059,-1.75695,271.798,94312.3,10.0183,68.8569,201.338,294.2,11.1208,4.68964,10329.8,219.516,30.8897,5571.07,250.993,21.2266,3019.04,265.712,12.2206,1495.92,268.797,7.31193,829.7130000000001,269.97700000000003,7.6436399999999995
MAR-27-1996,271.02099999999996,267.468,26.4545,-0.454665,274.801,94133.6,12.8956,78.7395,187.514,291.613,6.7767100000000005,3.6053800000000003,10392.7,218.51,30.2317,5620.21,252.454,17.9959,3047.62,269.001,11.0116,1497.42,273.774,6.29392,818.284,275.285,7.00196
MAR-28-1996,273.758,270.653,18.0526,-3.32438,277.49,93826.8,12.8018,82.5829,124.57600000000001,289.401,7.02862,2.80746,10410.5,217.87400000000002,28.5041,5632.06,254.313,17.7664,3038.15,271.058,10.638,1476.53,276.159,6.12785,792.841,277.629,4.9063
MAR-29-1996,276.303,273.072,37.8111,-18.3219,280.5,93490.5,12.4584,83.2163,147.37,286.76099999999997,5.88776,3.3278800000000004,10437.4,217.981,28.4402,5641.84,254.94299999999998,17.2326,3033.75,273.813,10.9892,1455.99,278.879,8.13301,765.283,280.199,6.682580000000001
MAR-30-1996,278.519,275.286,321.036,-44.5405,282.628,93399.0,15.068,83.00200000000001,124.28399999999999,282.575,3.04944,4.04652,10417.5,218.97299999999998,28.6956,5632.07,254.179,18.0171,3035.89,272.086,12.3068,1462.13,279.651,9.92333,764.495,282.077,9.659139999999999
MAR-31-1996,276.151,271.668,111.84700000000001,-12.5076,279.407,93825.0,11.2011,76.99,77.4473,285.45799999999997,6.05566,3.93935,10391.8,218.173,32.3995,5627.76,252.88299999999998,18.5316,3048.41,270.18,11.3945,1485.49,277.665,8.55223,796.195,279.265,8.447989999999999
MAY-01-1996,281.198,274.385,5.0768699999999995,-5.838019999999999,285.232,93436.2,10.7969,67.2637,109.501,281.892,5.2638,3.72212,10447.4,220.774,32.3277,5638.58,254.257,19.930999999999997,3043.93,272.14599999999996,12.0301,1465.22,281.825,9.21753,762.867,284.865,8.39668
MAY-02-1996,283.032,276.488,108.354,-79.0432,286.97900000000004,93459.9,13.7743,69.0225,133.908,279.431,2.45703,3.31414,10507.9,221.34400000000002,32.8017,5681.22,255.292,16.9006,3069.68,274.765,10.5593,1476.13,284.233,8.35335,767.096,287.72700000000003,7.13863
MAY-03-1996,284.513,279.007,372.728,-158.416,288.853,93395.1,15.4543,75.0893,148.614,277.35900000000004,0.885025,3.84136,10548.0,222.267,34.2564,5707.0,256.164,16.4249,3077.02,277.116,10.0673,1472.14,285.45799999999997,8.51164,761.044,288.535,7.91661
MAY-04-1996,284.844,279.476,415.964,-182.292,289.046,93566.8,16.3158,75.9456,129.222,278.14599999999996,1.4373200000000002,3.85795,10604.4,223.22,32.1773,5734.58,257.53,16.7216,3097.93,277.39099999999996,9.39531,1490.28,286.095,8.97339,777.923,288.57,9.01604
MAY-05-1996,285.857,280.369,630.758,-111.604,289.533,93911.7,19.2583,76.189,110.36200000000001,277.29200000000003,0.409355,3.5483800000000003,10640.2,223.06799999999998,32.293,5766.24,257.653,15.3038,3129.64,277.21,8.451839999999999,1523.16,285.805,7.7984800000000005,809.669,289.013,8.03892
MAY-06-1996,285.926,281.11,469.772,-85.9222,289.97,93996.5,20.638,78.2612,118.829,277.779,1.07449,3.6396,10655.5,222.952,31.1555,5773.32,258.217,14.0152,3131.99,277.28,8.2273,1526.79,285.052,8.37844,815.923,288.21299999999997,7.827960000000001
MAY-07-1996,286.67400000000004,282.559,641.178,-75.414,291.008,93833.1,21.3079,81.3221,124.961,276.789,0.0232507,3.72289,10657.6,222.408,26.6761,5771.66,259.065,13.1266,3122.39,278.0,7.263660000000001,1513.53,285.829,8.012039999999999,800.09,289.041,7.90027
MAY-08-1996,287.892,283.797,549.857,-121.691,292.193,93601.6,21.083000000000002,81.3421,128.053,275.432,-0.448988,3.96973,10675.5,223.005,23.7278,5775.63,259.865,12.6675,3114.56,279.303,7.88097,1497.39,287.394,9.48741,780.2280000000001,290.488,8.68677
MAY-09-1996,287.795,283.932,619.6569999999999,-93.54299999999999,292.297,93742.4,22.6709,81.9288,122.376,276.032,-0.203164,4.23031,10687.6,223.34400000000002,23.9843,5781.71,259.987,13.975999999999999,3121.95,278.741,8.03385,1509.49,286.182,9.32958,794.395,289.5,9.30065
MAY-10-1996,286.217,282.375,543.7769999999999,-62.2058,290.608,94064.0,22.0536,81.2294,123.29299999999999,278.014,1.23996,4.48166,10686.6,224.028,26.8783,5782.63,259.29,13.3434,3134.34,277.231,6.7893,1532.79,283.997,9.11993,823.82,286.892,9.6385
MAY-11-1996,285.27099999999996,280.719,392.811,-21.9292,289.039,94311.7,19.3056,77.8951,86.7237,278.892,3.2867300000000004,3.0481700000000003,10647.8,224.362,30.9233,5764.09,258.078,17.6451,3138.38,274.786,9.32945,1547.17,282.33799999999997,6.440259999999999,842.804,285.918,6.42143
MAY-12-1996,285.243,280.658,277.531,-66.2173,289.295,94248.2,17.9173,76.3788,130.639,279.308,3.63551,2.88448,10637.9,222.22299999999998,32.109,5759.95,257.992,19.7896,3130.12,275.074,10.625,1539.36,282.697,5.761080000000001,833.837,286.434,4.90742
MAY-13-1996,285.693,280.745,388.666,-98.7109,289.981,94002.7,18.6341,76.5295,139.709,278.48,2.5606,3.01195,10642.0,222.609,30.3958,5758.52,258.455,19.317,3118.65,276.225,8.31023,1520.88,284.307,5.74399,811.383,288.209,5.11362
MAY-14-1996,286.92,282.402,426.48800000000006,-161.792,291.632,93575.5,22.0803,78.6966,191.25900000000001,278.125,1.35279,4.343030000000001,10672.2,222.237,24.6439,5772.39,260.423,14.1027,3105.44,279.651,9.39808,1487.25,286.818,9.73875,773.684,289.749,8.82649
MAY-15-1996,288.9,283.76099999999997,701.2,-198.456,293.441,93308.0,21.7071,77.1419,153.882,275.612,-0.940998,4.51165,10701.5,222.542,18.8366,5788.85,260.98400000000004,12.5178,3111.66,281.64099999999996,9.12913,1476.06,290.941,10.415999999999999,751.4939999999999,292.83099999999996,10.1421
MAY-16-1996,290.39099999999996,285.306,968.8969999999999,-167.06,294.811,93451.7,23.3854,77.6069,108.904,274.632,-1.7277,4.18547,10760.4,224.023,16.9288,5820.22,261.994,10.5172,3134.24,282.695,7.74905,1493.11,291.77299999999997,8.74612,766.327,293.98,8.90737
MAY-17-1996,291.315,285.856,944.405,-205.549,296.215,93071.7,23.5262,75.6367,129.85299999999998,273.545,-2.11865,5.01731,10738.5,224.583,16.2913,5797.43,262.215,12.4662,3106.35,283.413,10.6481,1460.89,292.332,12.227,731.9630000000001,294.247,11.2363
MAY-18-1996,290.97900000000004,285.05400000000003,667.842,-144.259,295.42400000000004,93193.1,21.8609,72.8432,110.039,274.726,-0.381275,4.58065,10748.0,225.252,22.8728,5797.16,262.732,14.7698,3110.85,282.356,11.3481,1471.96,291.61,11.7424,744.419,294.567,10.8791
MAY-19-1996,291.221,285.14099999999996,448.47900000000004,-167.782,295.985,93008.6,21.5963,72.009,138.856,275.486,0.553819,4.97971,10740.7,226.074,24.5242,5777.51,262.988,16.8682,3090.56,282.026,12.0624,1454.85,290.784,13.4857,729.0369999999999,293.597,11.6329
MAY-20-1996,289.796,283.996,318.615,-136.843,294.871,92955.8,20.737,73.0899,125.626,276.733,1.90199,4.53704,10708.7,226.292,26.9907,5749.34,262.59,16.0483,3072.86,280.30400000000003,10.356,1447.54,289.29200000000003,10.4092,724.982,292.409,9.732489999999999
MAY-21-1996,288.425,282.745,360.16,-90.8145,292.893,93297.7,19.3628,73.3068,96.9735,276.999,1.6924599999999999,3.12257,10677.0,225.327,25.8132,5752.65,261.03,16.3107,3092.16,278.60900000000004,9.50277,1475.98,288.113,7.05262,755.748,291.631,6.66668
MAY-22-1996,289.138,283.288,395.98800000000006,-128.306,293.997,93255.5,21.2162,72.4178,115.19,277.569,1.9533200000000002,3.1720200000000003,10714.9,224.86700000000002,25.5594,5771.19,262.192,15.5069,3096.42,280.177,8.68847,1471.68,289.066,7.027939999999999,750.447,292.574,6.63702
MAY-23-1996,289.252,284.077,432.75,-178.43,294.559,93143.9,22.6851,76.4637,143.22899999999998,276.95099999999996,1.6547900000000002,4.54168,10713.6,225.699,24.2759,5769.3,262.418,12.8773,3087.72,280.724,8.54047,1461.09,288.73400000000004,10.0028,740.1080000000001,291.599,9.371789999999999
MAY-24-1996,288.296,283.599,679.841,-156.84,293.255,93556.3,22.8299,77.4936,116.165,277.315,0.819255,4.58479,10728.7,224.727,25.688000000000002,5800.1,261.733,13.61,3122.72,280.558,8.21071,1498.03,288.33299999999997,10.5838,778.0160000000001,290.968,10.129
MAY-25-1996,288.51,284.749,613.972,-65.1279,293.702,93797.4,25.6942,80.6955,113.116,277.789,0.8886780000000001,4.07863,10772.8,226.30900000000003,29.9995,5810.93,262.082,13.7316,3133.4,279.767,8.53017,1517.87,286.724,8.669080000000001,800.7460000000001,290.10200000000003,8.46635
MAY-26-1996,288.781,284.607,587.5219999999999,-46.342,294.052,93436.4,25.7487,79.75,108.066,277.712,1.72669,4.19334,10749.1,227.59900000000002,31.8041,5774.12,262.495,15.82,3099.12,278.71,8.861410000000001,1487.14,286.311,9.94692,769.715,289.909,8.7237
MAY-27-1996,287.448,282.306,744.556,-29.4232,292.573,93135.7,22.7628,75.4398,112.991,278.73900000000003,2.91114,5.216019999999999,10698.3,227.82,28.9056,5734.31,262.013,17.314,3070.05,277.36400000000003,12.8213,1462.16,286.469,12.4955,745.196,289.932,10.7041
MAY-28-1996,287.515,282.388,818.5,-24.9818,292.397,93376.7,21.2375,75.4468,130.517,278.869,2.62468,4.0990400000000005,10705.7,226.31099999999998,28.8295,5752.81,261.628,14.6142,3090.05,278.033,10.648,1481.96,286.007,8.95204,766.581,289.582,8.46348
MAY-29-1996,287.782,282.52299999999997,702.01,-44.2302,292.194,93689.4,21.6952,75.2325,101.189,278.33299999999997,2.19833,3.2924300000000004,10716.8,225.40200000000002,26.0987,5783.72,261.238,13.1317,3121.6,278.631,8.0598,1507.92,286.689,7.03344,791.24,290.344,6.5174900000000004
MAY-30-1996,288.414,283.881,503.411,-73.8831,293.35200000000003,93774.9,22.9963,77.456,106.23100000000001,277.732,1.31219,3.43759,10754.6,226.13,29.3983,5805.34,261.447,11.7948,3132.92,279.888,7.22593,1513.29,287.41200000000003,7.785019999999999,795.828,290.784,6.64125
MAY-31-1996,289.193,284.731,434.545,-43.7049,294.407,93580.5,25.4793,78.3045,114.984,276.068,0.64683,4.01774,10745.3,226.58599999999998,28.9544,5787.01,261.29400000000004,10.8224,3119.16,279.373,7.7546,1498.79,287.948,8.31656,778.7869999999999,291.393,7.979189999999999
NOV-01-1996,278.41200000000003,274.607,143.56799999999998,-30.7154,282.66,93740.4,15.3912,78.0409,99.8881,286.901,7.64077,3.6520099999999998,10557.2,226.232,39.4142,5663.44,257.421,23.5997,3051.62,272.079,14.67,1483.07,277.615,9.657169999999999,792.062,280.056,8.13844
NOV-02-1996,276.203,271.688,27.9597,-2.2598599999999998,279.605,94265.1,12.0825,73.5163,91.0212,291.857,12.1694,3.9123099999999997,10596.7,224.946,36.8184,5697.76,258.587,20.2761,3078.24,271.293,13.9211,1517.71,276.608,9.56206,830.716,278.475,7.5980300000000005
NOV-03-1996,276.403,271.78700000000003,0.810824,-0.473265,280.19,94129.7,11.9046,73.3572,104.49600000000001,293.926,11.472999999999999,3.7548,10692.9,224.35299999999998,30.0943,5758.14,260.91900000000004,15.3848,3103.63,276.728,10.5539,1513.47,280.73,7.6152,817.842,281.666,6.77843
NOV-04-1996,279.156,275.629,4.53125,-1.07849,283.394,93624.0,15.5809,79.6747,136.53,288.976,8.232000000000001,4.485530000000001,10647.3,224.88299999999998,32.9719,5718.18,260.29900000000004,16.5459,3072.83,275.902,11.6925,1478.09,282.494,10.2634,778.1260000000001,282.83799999999997,10.1002
NOV-05-1996,282.019,278.17400000000004,31.2822,-6.563110000000001,285.389,93694.8,16.7977,79.0006,103.95200000000001,284.402,6.36991,3.01206,10649.1,224.563,35.9406,5731.67,260.249,16.8998,3083.69,275.88599999999997,9.42183,1492.54,282.381,6.28707,788.914,285.478,5.47024
NOV-06-1996,283.156,280.20599999999996,157.806,-62.8505,287.362,93393.0,19.6417,83.8443,148.82299999999998,279.71299999999997,2.9950200000000002,4.441319999999999,10599.4,226.565,37.302,5694.42,258.128,20.8357,3064.48,274.74,13.5061,1474.04,282.823,11.5616,767.564,285.81,10.6731
NOV-07-1996,280.482,275.841,145.269,-12.6367,284.46,93355.7,15.0937,74.5772,97.2207,282.16200000000003,5.58212,5.0117,10507.7,227.25400000000002,40.0491,5628.49,255.262,23.3947,3031.34,271.039,15.3872,1462.91,279.421,11.6992,765.01,282.538,10.0414
NOV-08-1996,276.6,270.862,1.89963,-0.6958340000000001,279.472,94230.9,7.38065,69.4144,61.683,286.382,9.45177,4.61325,10455.6,225.458,41.8986,5628.27,252.585,26.5142,3065.06,266.95599999999996,16.6248,1523.06,275.325,12.1204,835.4739999999999,279.39,10.4732
NOV-09-1996,276.35200000000003,270.142,2.3369999999999997,-0.607101,279.693,94173.2,8.73329,66.2792,121.52,289.539,11.2252,3.90555,10496.1,222.87,38.4386,5642.69,255.018,26.6785,3059.11,268.525,16.1876,1508.89,275.892,9.81052,822.459,279.05400000000003,7.68364
NOV-10-1996,276.173,270.059,1.59832,-0.520741,279.20599999999996,94232.7,9.586780000000001,66.9748,145.547,289.843,11.222000000000001,3.42475,10528.4,223.47099999999998,35.0187,5651.73,255.514,23.2572,3060.59,269.513,13.3101,1510.17,274.691,7.3002899999999995,827.465,278.23,6.77659
NOV-11-1996,275.397,269.606,4.84469,-2.8509900000000004,278.35400000000004,94530.5,10.5789,69.168,138.011,291.473,11.0027,3.2223900000000003,10581.3,224.013,30.5045,5687.95,256.58,20.2672,3088.25,270.659,10.7369,1532.47,275.394,6.69216,849.931,277.905,5.7043099999999995
NOV-12-1996,275.816,271.035,35.166,-9.32845,278.909,95113.8,12.0004,73.5586,156.16299999999998,290.86400000000003,9.75917,3.60011,10597.3,221.861,27.3172,5739.96,256.343,17.9507,3138.04,270.837,9.12824,1582.61,274.915,6.875210000000001,900.985,276.876,5.9204099999999995
NOV-13-1996,276.719,273.043,26.879,-9.482389999999999,280.003,95069.8,13.0566,79.4057,148.692,289.185,8.61854,3.7488,10605.5,221.558,27.7602,5751.94,256.435,16.7255,3144.16,271.75,9.143460000000001,1581.96,275.94599999999997,7.387110000000001,897.533,278.163,7.0220899999999995
NOV-14-1996,276.325,273.334,28.041999999999998,-5.37326,280.14799999999997,94550.5,13.5797,82.7575,143.936,288.987,7.2331199999999995,4.61354,10569.2,220.199,25.6386,5727.88,256.678,13.1222,3110.45,273.099,8.29434,1540.3,276.781,8.48426,854.2760000000001,278.257,7.935569999999999
NOV-15-1996,278.67,276.457,64.2971,-15.6734,283.29900000000004,93723.3,16.8641,87.0861,254.83,285.371,4.41843,6.25659,10522.3,221.24,27.046,5670.81,256.801,16.9799,3056.22,272.973,13.3219,1479.58,279.20099999999996,14.9927,785.0010000000001,280.83099999999996,12.8064
NOV-16-1996,279.83099999999996,277.635,70.2584,-17.2204,284.904,93437.6,20.1669,87.198,277.846,283.856,4.399830000000001,7.1021600000000005,10512.9,221.541,34.7889,5650.39,257.435,20.1271,3035.33,272.575,15.9068,1460.99,279.05,15.3547,764.198,281.611,13.9346
NOV-17-1996,277.21,273.934,100.279,-5.56656,280.733,93844.4,16.891,81.0682,142.435,287.574,7.80272,5.042330000000001,10516.6,223.192,33.8815,5656.44,257.124,21.2326,3053.53,270.253,14.6575,1493.7,276.24,11.5044,806.1619999999999,278.55400000000003,10.6272
NOV-18-1996,275.171,272.121,15.8984,-4.62553,278.672,94069.6,15.0441,81.8694,152.908,290.073,7.50282,3.09322,10538.6,223.24,36.650999999999996,5692.42,257.35400000000004,21.5328,3077.68,271.935,12.0066,1506.45,278.35900000000004,8.44721,817.528,279.291,6.3416
NOV-19-1996,277.363,274.05,34.4662,-27.8041,281.399,93512.6,15.2146,81.4521,177.37900000000002,290.678,8.42635,3.3272199999999996,10636.1,224.673,36.9426,5700.7,260.999,21.8068,3050.31,275.806,11.4058,1461.54,280.605,7.78983,767.7589999999999,281.682,6.36955
NOV-20-1996,279.112,275.089,78.9267,-54.5222,283.335,93182.5,15.5963,79.3763,152.82299999999998,289.045,6.95057,3.81794,10634.0,225.93400000000003,29.4868,5699.61,261.409,18.3998,3038.15,278.019,10.4925,1437.18,282.235,7.72388,739.057,283.498,7.348739999999999
NOV-21-1996,278.035,273.909,130.805,-32.4097,281.78,93567.0,13.2187,79.225,130.164,288.296,7.361039999999999,3.4386900000000002,10608.5,229.40099999999998,27.7201,5680.94,258.807,19.9067,3051.77,274.253,11.7156,1468.71,280.197,7.41546,775.415,280.918,7.905469999999999
NOV-22-1996,274.462,271.665,64.2957,-9.22678,278.47,93956.9,13.3243,84.7913,164.297,294.505,9.64906,3.6055599999999997,10636.7,224.386,29.4769,5717.9,260.301,16.9848,3075.06,275.23900000000003,11.0386,1489.0,279.07,7.77999,803.082,278.112,7.06335
NOV-23-1996,276.152,273.705,77.5756,-25.1627,280.93,93483.8,15.2993,85.8406,153.246,289.905,7.41605,4.17495,10550.3,223.90599999999998,30.3531,5671.19,258.704,16.0702,3037.05,274.982,11.4717,1457.09,278.47700000000003,8.91775,765.738,279.67900000000003,8.83606
NOV-24-1996,274.4,271.29900000000004,178.91400000000002,-7.994389999999999,278.535,94061.0,15.7009,81.3203,116.275,289.119,7.2028300000000005,5.30909,10482.4,223.92700000000002,29.2447,5647.0,255.07299999999998,17.1735,3053.98,270.203,11.8185,1499.86,274.03,9.80332,819.39,275.615,9.526480000000001
NOV-25-1996,270.18,266.27299999999997,6.80115,0.27055300000000004,274.332,94041.8,10.3439,76.2556,83.0656,294.41200000000003,9.55562,4.56151,10448.8,226.574,29.139,5621.55,254.183,20.1563,3035.09,269.433,13.8508,1483.1,273.824,10.2253,808.765,272.82599999999996,8.95353
NOV-26-1996,268.19599999999997,264.506,5.2994,-0.885825,271.849,94696.9,7.46398,77.8629,59.1316,294.741,9.53289,3.7856400000000003,10431.9,225.21599999999998,32.3757,5651.35,251.722,16.3705,3081.65,268.96299999999997,9.31448,1533.53,273.259,7.13605,859.6410000000001,272.185,6.83265
NOV-27-1996,269.15,266.735,0.919221,-0.243635,272.92400000000004,94976.3,9.89855,84.4907,119.523,293.887,9.52055,3.5825199999999997,10461.0,223.053,42.794,5679.26,252.176,19.2488,3108.2,268.265,9.459539999999999,1564.45,273.305,6.666289999999999,886.784,273.767,6.09473
NOV-28-1996,272.47900000000004,269.78700000000003,3.84211,-0.44955600000000007,276.254,94296.0,13.5054,83.44,141.68200000000002,292.55,7.99604,3.65105,10513.1,220.988,42.9383,5686.32,255.38099999999997,18.8298,3084.2,271.24,11.5437,1521.89,277.069,8.68136,834.74,278.18,7.238010000000001
